,unique_id,osmid,element_type,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,shop,website,geometry,brand:wikipedia,wheelchair,addr:city,opening_hours,access,amenity,fee,layer,parking,nodes,branch,building,operator,toilets:wheelchair,capacity:disabled,lit,maxheight,surface,level,addr:country,alt_name,internet_access,internet_access:fee,contact:addr:full,contact:phone,internet_access:ssid,phone,wheelchair:description,check_date:opening_hours,contact:addr,contact:website,operator:wikidata,addr:full,opening_hours:url,payment:cash,payment:credit_cards,payment:debit_cards,addr:housename,post_office,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,source,covered,supervised,disused:shop,start_date,ele,source:addr,landuse,building:part,indoor,payment:maestro,payment:mastercard,payment:visa,departures_board,highway,network,public_transport,uic_name,uic_ref,access:covid19,changing_table,opening_hours:covid19,organic,addr:place,dog,bus,building:roof,nat_name,url,building:levels,roof:levels,changing_table:location,recycling:batteries,recycling:electrical_appliances,level:ref,smoking,payment:coins,recycling:cans,recycling:clothes,recycling:glass,recycling:paper,recycling:pe,recycling:pet,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,check_date,payment:american_express,payment:contactless,payment:diners_club,payment:jcb,payment:postfinance_card,atm,addr:suburb,contact:facebook,contact:instagram,contact:linkedin,contact:pinterest,contact:twitter,contact:youtube,addr:street:fr,official_name,takeaway,man_made,surveillance,note,payment:visa_debit,fax,indoor_seating,outdoor_seating,capacity,payment:twint,diet:kosher,opening_date,diet:halal,copyright,oa:imported_by,oa:lat,oa:lon,oa:version,room,dogs,post_office:brand,maxstay,stroller,payment:notes,ref:FR:NAF,ref:FR:SIRET,name:de,name:en,name:fr,ways,type,entrance,description,emergency,emergency:phone,source:opening_hours,post_box:location,building:material,roof:colour,roof:shape,park_ride,delivery:covid19,smoothness,payment:cryptocurrencies,fixme,end_date,addr:state,loc_name,wikidata,payment:telephone_cards,kids_area,operator:type,toilets,toilets:access,name:it
2152,node/805884912,805884912,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.7824406 46.1684821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,node/806598496,806598496,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.7737223 46.1541722),,,,Mo-Fr 08:00-19:00; Sa 08:00-18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,node/880838966,880838966,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.7053665 46.2455532),en:Migros,,,Mo-Fr 08:00-19:00; Sa 08:00-18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,node/2745111745,2745111745,node,2,6760.0,Via Pian della Croce,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.8001178 46.4779593),en:Migros,,Faido,"Mo-We, Fr 08:00-18:30, 09:00-18:00; Th 08:00-12:30, 14:00-20:00; Sa 08:00-18:00",,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2156,node/3040046067,3040046067,node,,,,,,,,,,Migros,,,POINT (8.7967103 46.1663789),,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,platform,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,node/6804197771,6804197771,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.8898475 46.1751077),,,,Mo-Sa 07:30-18:30; Th 07:30-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,way/317171742,317171742,way,,,,,,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((8.9722391 46.3537087, 8.9722549 46.3536659, 8.9722268 46.3536609, 8.9723783 46.3532511, 8.9728971 46.3533425, 8.9727826 46.3536521, 8.9726592 46.3537298, 8.9726227 46.3537234, 8.9726043 46.3537731, 8.9722391 46.3537087))",,,,,,,,,,"[3234105295, 3234105296, 3234105297, 3234105298, 3234105299, 3234105300, 3234105301, 3234105302, 3234105303, 3234105295]",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,node/1665613604,1665613604,node,144,6472.0,Gotthardstrasse,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-erstfeld,POINT (8.6500017 46.8251804),de:Migros,,Erstfeld,"Mo-Fr 07:30-18:30, Sa 07:30-17:00",,,,,,,Erstfeld,,Genossenschaft Migros Luzern,,,,,,,,Migros Erstfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,node/2642259706,2642259706,node,14,6460.0,Gitschenstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-altdorf,POINT (8.6417406 46.8796927),de:Migros,yes,Altdorf UR,"Mo-Th 07:30-18:30, Fr 07:30-21:00, Sa 07:30-17:00",,,,,,,Altdorf UR,,Genossenschaft Migros Luzern,,,,,,,,Migros Altdorf,,,,,,,,2022-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,node/7390289544,7390289544,node,67,6460.0,Gotthardstrasse,Migros,Q680727,migros_bank;postfinance_card,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-buerglen-altdorf-urnertor,POINT (8.651044 46.8727406),en:Migros,,Altdorf UR,"Mo-Th 08:00-18:30, Fr 08:00-21:00, Sa 08:00-17:00",,,,,,,Altdorf Urnertor,,Genossenschaft Migros Luzern,,,,,,,,Migros Urnertor (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,node/529971961,529971961,node,22,6300.0,Baarerstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-zug-metalli,POINT (8.5183034 47.1731419),en:Migros,yes,Zug,Mo-Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-17:00; PH off,,,,,,,Zug Metalli,,Genossenschaft Migros Luzern,,,,,,-1,,Migros Metalli (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hinterbergstrasse 40, Einkaufszentrum Zugerland, 6312 Steinhausen",,,,,,,,,,,,,,,,,,
2163,node/939538237,939538237,node,15-17,6330.0,Zugerstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-cham-neudorf,POINT (8.4612037 47.1825379),de:Migros,yes,Cham,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-17:00; PH off,,,,,,,Cham Neudorf,,Genossenschaft Migros Luzern,,,,,,0,,Migros Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,node/963198491,963198491,node,32,6314.0,Zugerstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-unteraegeri,POINT (8.5793078 47.1381682),de:Migros,yes,Unterägeri,"Mo-Th 07:30-19:00, Fr 07:30-20:00, Sa 07:30-17:00; PH off",,,,,,,Unterägeri,,Genossenschaft Migros Luzern,,,,,,,CH,Migros Unterägeri,,,,,,+41 41 754 41 41,,,,,,,,,,,,,,,,,migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,node/1347029585,1347029585,node,23,8832.0,Roosstrasse,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-wollerau-maert-roospark,POINT (8.721596 47.1918481),de:Migros,,Wollerau,Mo-Sa 07:30-20:00; PH off,,,,,,,Wollerau Roospark,,Genossenschaft Migros Zürich,,,,,,,CH,Migros Roospark,,,,,,+41 58 563 52 50,,,,,,,,,,,,,,,,,Migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,node/1575842960,1575842960,node,19,6440.0,Bahnhofplatz,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-brunnen-bahnhofsmaercht,POINT (8.6087819 46.9999926),en:Migros,,Brunnen,"Mo-Fr 08:00-19:00, Sa 08:00-17:00",,,,,,,Brunnen Bahnhofsmärcht,,Genossenschaft Migros Luzern,,,,,,,,Migros Brunnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167,node/1989668103,1989668103,node,11,8808.0,Gwattstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-pfaeffikon-seedammcenter,POINT (8.7932039 47.2004223),en:Migros,yes,Pfäffikon,"Mo-Fr 09:00-21:00, Sa 08:00-18:00; PH off",,,,,,,Pfäffikon Seedammcenter,,Genossenschaft Migros Zürich,,,,,,0,,Migros Seedammcenter (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,node/2090983741,2090983741,node,5,6300.0,Grabenstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-zug-grabenstrasse,POINT (8.5151339 47.16526),de:Migros,yes,Zug,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",,,,,,,Zug Grabenstrasse,,Genossenschaft Migros Luzern,,,,,,,,Migros Grabenstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,node/2570311006,2570311006,node,6,8853.0,Feldstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-lachen,POINT (8.8551943 47.1916974),en:Migros,yes,Lachen,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",,,,,,,Lachen Obersee-Center,,Genossenschaft Migros Zürich,,,,,,1,CH,Migros Lachen (MM),,,,,,+41 55 451 85 30,,,,,,,,,,,,,,,,,migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,
2170,node/2577948127,2577948127,node,,,,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-einsiedeln,POINT (8.7461406 47.1287297),de:Migros,yes,,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",,,,,,,Einsiedeln,,Genossenschaft Migros Zürich,,,,,,-1,,Migros Einsiedeln (MM),,,,,,+41 55 418 84 54,,,,,,,,,,,,,,,,,Migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,node/2866812512,2866812512,node,25,6410.0,Parkstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-goldau,POINT (8.5509558 47.0508444),de:Migros,,Goldau,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-18:00; PH off",,,,,,,Goldau,,Genossenschaft Migros Luzern,,,,,,,,Migros Goldau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,node/3510810512,3510810512,node,18,6438.0,Mythencenterstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-ibach-schwyz-mythen-center,POINT (8.6458641 47.0154045),de:Migros,,Ibach,"Mo-Th 09:00-20:00, Fr 09:00-21:00, Sa 08:00-18:00",,,,,,,Ibach Mythen-Center,,Genossenschaft Migros Luzern,,,,,,1,,Migros Mythen-Center (MMM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,node/3847638104,3847638104,node,5,6340.0,Bahnhofstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-baar,POINT (8.5248613 47.1955485),en:Migros,yes,Baar,"Mo-Th 07:30-19:00, Fr 07:30-21:00, Sa 07:30-17:00; PH off",,,,,,,Baar,,Genossenschaft Migros Luzern,,,,,,,,Migros Baar,wlan,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,node/5580617894,5580617894,node,2,6312.0,Bahnhofstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-steinhausen-dorf,POINT (8.4848331 47.1971269),de:Migros,,Steinhausen,Mo-Th 07:30-19:00; Fr 07:30-20:00; Sa 07:30-17:00; PH off,,,,,,,Steinhausen Dorf,,Genossenschaft Migros Luzern,,,,,,,,Migros Steinhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,node/7390289542,7390289542,node,10,6300.0,Hertizentrum,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-zug-herti,POINT (8.505334 47.1779096),en:Migros,,Zug,"Mo-Th 07:30-19:00, Fr 07:30-20:00, Sa 07:30-17:00; PH off",,,,,,,Zug Herti,,Genossenschaft Migros Luzern,,,,,,,,Migros Herti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,node/7390289543,7390289543,node,19,8834.0,Pfäffikonerstrasse,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-schindellegi,POINT (8.7130911 47.1757272),de:Migros,,Schindellegi,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",,,,,,,Schindellegi,,Genossenschaft Migros Zürich,,,,,,,,Migros Schindellegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2177,node/9494808348,9494808348,node,,,,Migros,,,,,,Migros,supermarket,,POINT (8.9691131 47.1727273),,,,"Mo-Fr 07:30-20:00, Sa 07:30-18:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,way/25808766,25808766,way,4,8805.0,Schützengass,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-richterswil,"POLYGON ((8.7057522 47.2065099, 8.7058024 47.2064722, 8.7054679 47.2062478, 8.7051181 47.2064882, 8.7054936 47.2067404, 8.705793 47.2065344, 8.7057522 47.2065099))",de:Migros,,Richterswil,"Mo-Fr 07:30-20:00, Sa 07:30-18:00; PH off",,,,,,"[281506733, 413093222, 281506734, 281506735, 281506736, 413093225, 281506733]",Richterswil,retail,Genossenschaft Migros Zürich,,,,,,,CH,Migros Richterswil,,,,,,+41 44 784 01 93,,,,,,,,,,,,,,,,,migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,way/609946515,609946515,way,40,6312.0,Hinterbergstrasse,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-steinhausen-zugerland,"POLYGON ((8.4785219 47.1919267, 8.4785574 47.1919391, 8.4786093 47.1918707, 8.4787057 47.1917435, 8.4785888 47.1917026, 8.4788207 47.1913968, 8.4776235 47.1909774, 8.4772949 47.1914107, 8.4774656 47.1914708, 8.4776022 47.1915183, 8.4775154 47.1916325, 8.477571 47.1916522, 8.4777322 47.1917086, 8.4777897 47.1917288, 8.4778593 47.191637, 8.4781585 47.1917418, 8.4780889 47.1918336, 8.4781777 47.1918647, 8.4782359 47.1918851, 8.4784868 47.1919729, 8.4785219 47.1919267))",de:Migros,,Steinhausen,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off; Nov 1 off",,,,,,"[5768585101, 5768585100, 5768585114, 655312409, 655312406, 6900205307, 6900205306, 5768585088, 5768585090, 9404536796, 5768585094, 5768585096, 5768585098, 5776911393, 5776911392, 5776911391, 5776911390, 5768585113, 5768585116, 5768585102, 5768585101]",Steinhausen Zugerland,,Genossenschaft Migros Luzern,,,,,,1,,Migros Zugerland (MMM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,room,,,,,,,,,,,,same,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shop,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,
2180,node/357198361,357198361,node,46,3984.0,Furkastrasse,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.1355456 46.4039727),en:Migros,,Fiesch,Mo-Su 08:00-19:00,,,,,,,,,Migros,,,,,,,CH,,,,,,,+41587264005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,node/1976199305,1976199305,node,,,,Migros,Q680727,,,,,Migros,supermarket,,POINT (7.9900138 46.3253476),,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,node/9149897062,9149897062,node,,,,Migros,Q680727,,,,,Migros,supermarket,,POINT (8.0157903 46.3356653),en:Migros,,,"Mo-Fr 08:00-12:00,13:30-18:30; Sa 08:00-16:00",,,,,,,Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,way/220392398,220392398,way,58,,Kantonsstrasse,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((7.9687689 46.308947, 7.9697184 46.309866, 7.9697541 46.3098775, 7.9697973 46.3098793, 7.9698364 46.3098734, 7.9706833 46.3094611, 7.9702343 46.309021, 7.9702555 46.3090107, 7.9700965 46.3088549, 7.9700727 46.3088665, 7.9699855 46.3087811, 7.9699375 46.3088044, 7.9698911 46.3087589, 7.9698075 46.3087096, 7.9697141 46.3086746, 7.9696202 46.3086504, 7.9695046 46.3086392, 7.9693855 46.3086341, 7.9692664 46.3086413, 7.969139 46.3086691, 7.9690002 46.308733, 7.9687743 46.3088358, 7.9687367 46.3088877, 7.9687689 46.308947))",en:Migros,yes,,,,,,,,"[2295192130, 2295192135, 6832257636, 6832257635, 2295192139, 2295192157, 6832257606, 6832257607, 2295192159, 6832257608, 2295192162, 6832257609, 6832257610, 6832257616, 6832257611, 6832257615, 6832257614, 6832257613, 6832257612, 2295192169, 6506278943, 2295192171, 2295192173, 2295192130]",,yes,Migros,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,way/273477293,273477293,way,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((7.9894889 46.3188182, 7.9893696 46.3187877, 7.9892864 46.3187571, 7.9895761 46.3183977, 7.9897746 46.3184737, 7.9894889 46.3188182))",,yes,,,,,,,,"[2783253262, 2783253263, 2783253264, 2783253265, 2783253266, 2783253262]",,yes,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,node/2778506649,2778506649,node,5,6390.0,Klosterstrasse,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-engelberg,POINT (8.4056705 46.8207411),en:Migros,,Engelberg,"Mo-Fr 07:30-19:00, Sa 07:30-18:00",,,,,,,Engelberg,,Genossenschaft Migros Luzern,,,,,,,,Migros Engelberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
