,unique_id,osmid,element_type,brand,brand:wikidata,brand:wikipedia,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,opening_hours,shop,geometry,addr:city,addr:housenumber,addr:postcode,addr:street,alt_name,branch,operator,website,toilets:wheelchair,wheelchair,diet:halal,diet:kosher,addr:country,phone,source,internet_access,check_date:opening_hours,addr:housename,payment:cash,payment:debit_cards,entrance,level,organic,opening_hours:covid19,payment:coins,payment:credit_cards,description,emergency,emergency:phone,nodes,building,indoor,source:opening_hours,takeaway,addr:place,check_date,access,amenity,fee,parking,layer,start_date,post_box:location,bus,ele,highway,network,public_transport,uic_name,uic_ref,wheelchair:description,operator:wikidata,name:en,internet_access:fee,contact:phone,building:material,roof:colour,building:levels,building:roof,roof:shape,maxstay,park_ride,supervised,delivery:covid19,room,maxheight,recycling:clothes,smoothness,surface,capacity:disabled,payment:cryptocurrencies,payment:maestro,payment:mastercard,payment:postfinance_card,payment:visa,name:de,lit,fixme,payment:twint,departures_board,access:covid19,changing_table,contact:website,dog,end_date,fax,addr:state,opening_hours:url,smoking,building:part,contact:addr:full,internet_access:ssid,disused:shop,recycling:batteries,contact:addr,addr:full,post_office,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,level:ref,covered,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,payment:american_express,payment:contactless,payment:diners_club,payment:jcb,source:addr,landuse,addr:suburb,changing_table:location,addr:street:fr,official_name,man_made,surveillance,loc_name,post_office:brand,nat_name,url,roof:levels,indoor_seating,outdoor_seating,capacity,opening_date,recycling:electrical_appliances,recycling:cans,recycling:glass,recycling:paper,recycling:pe,recycling:pet,dogs,atm,contact:facebook,contact:instagram,contact:linkedin,contact:pinterest,contact:twitter,contact:youtube,payment:notes,ref:FR:NAF,ref:FR:SIRET,name:fr,ways,type,note,payment:visa_debit,copyright,oa:imported_by,oa:lat,oa:lon,oa:version
397,node/5115663296,5115663296,node,,,,postfinance_card,no,no,checkout,Migros,Mo-Sa 08:00-18:30; Su 08:00-13:00,supermarket,POINT (6.8607512 46.3772675),Bouveret,,1897,En Bellossy,,,Société Coopérative Migros Valais,https://www.migros.ch,,,,,,+41 277206510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,node/8263613689,8263613689,node,Migros,Q680727,en:Migros,,,,,Migros,,supermarket,POINT (6.9649242 46.3160052),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,node/9299600732,9299600732,node,Migros,Q680727,en:Migros,,,,,Migros,Mo-Fr 07:00-18:30; Sa 07:00-17:00,supermarket,POINT (7.1728465 46.1486723),Saxon,38,1907,Rue de Gottefrey,,,,www.migros.ch,,,,,,+41 27 720 65 84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,way/34604036,34604036,way,Migros,Q680727,en:Migros,,,,,Migros,Mo-Th 08:15-18:30; Fr 08:15-20:00; Sa 08:00-17:00,supermarket,"POLYGON ((7.0718428 46.1021726, 7.0723084 46.1020578, 7.0722263 46.1018976, 7.0722663 46.1018877, 7.0720268 46.1014207, 7.0719199 46.1012121, 7.0714143 46.1013367, 7.0718428 46.1021726))",,,,,,Manoir,,,,,,,,,Bing,,,,,,,,,,,,,,,"[401800870, 401800872, 2267393171, 2395798999, 2267393168, 401800871, 401800874, 401800870]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,way/388677872,388677872,way,,,,postfinance_card,no,no,checkout,Migros,,supermarket,"POLYGON ((6.9215152 46.3907215, 6.9214696 46.3904506, 6.921994 46.3904086, 6.9220396 46.3906795, 6.9215152 46.3907215))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3918451421, 3918451419, 3918451418, 3918451420, 3918451421]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,node/290331752,290331752,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,Mo-Fr 08:00-20:00; Sa 07:30-18:00,supermarket,POINT (6.6597671 46.5116006),Pully,3,1009,Chemin du Pré-de-la-Tour,,,,https://migros.ch/,,yes,,,,,,wlan,,,yes,yes,,,,open,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,node/309289260,309289260,node,Migros,Q680727,,,,,,Migros,Lu-Ve 07:30-19:00; Sa 07:30-18:00,supermarket,POINT (6.6357033 46.6390803),Echallens,2,1040,Rue de Praz-Palud,,MM,,https://filialen.migros.ch/fr/supermarche-migros-echallens,,yes,,,,+41 58 573 63 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,node/347672309,347672309,node,,,,,,,,Migros,,,POINT (6.6309046 46.5201679),,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,node/464534499,464534499,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,supermarket,POINT (6.6327661 46.5148907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,node/476270685,476270685,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,supermarket,POINT (6.8956121 46.4653415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,node/1174159731,1174159731,node,,,,postfinance_card,no,no,checkout,Migros,,supermarket,POINT (6.8009322 46.6680987),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,node/1497849806,1497849806,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,Mo-Fr 08:00-20:00; Sa 08:00-19:00; Su 10:00-18:00,supermarket,POINT (6.9102045 46.4314206),,,,,,,,,,,,,,,,,2022-10-07,,,,,0;1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,node/1681873821,1681873821,node,Migros,Q680727,en:Migros,,,,,Migros,Mo-Fr 07:30-19:00; Sa 07:30-18:00,supermarket,POINT (6.6517341 46.5272296),,,,,,MM,Migros,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,node/1785696963,1785696963,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,supermarket,POINT (6.6377865 46.5211797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,node/1833036088,1833036088,node,,,,,,,,Migros,Mo 08:00-20:00; Tu-Fr 07:30-20:00; Sa 07:30-18:00,,POINT (6.6599022 46.5113791),Pully,,1009,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,node/2490794249,2490794249,node,Migros,Q680727,en:Migros,,,,,Migros,,supermarket,POINT (6.6330349 46.5271839),Lausanne,3B,1018,Rue de la Borde,,M   La Borde,Migros,,,,,,,+41 58 573 72 50,,,,Centre commercial du Tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,node/3156483958,3156483958,node,,,,,,,,Migros,,,POINT (6.90434 46.5235562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parking,,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,node/4052328711,4052328711,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 07:30-17:00,supermarket,POINT (6.8418335 46.4647636),,,,,,,,,,yes,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/fr/supermarche-migros-vevey-des-2-gares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,node/4250850089,4250850089,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,Mo-Fr 08:00-19:00; Sa 07:30-17:00,supermarket,POINT (6.8579172 46.4527178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,node/4337239357,4337239357,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,Mo-Fr 07:30-19:00; Sa 07:30-18:00,supermarket,POINT (6.6465948 46.53295),,,,,,,,,,yes,,yes,,,,,2022-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,node/4374665095,4374665095,node,,,,postfinance_card,no,no,checkout,Migros,,supermarket,POINT (6.9049829 46.5241009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,node/6410203593,6410203593,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,Mo-Th 07:00-19:00; Fr 07:00-21:00; Sa 07:00-16:00,supermarket,POINT (6.912314 46.6925134),Romont (FR),7,1680,Avenue de la Gare,,,,https://filialen.migros.ch/fr/supermarche-migros-romont-2,,,,,,+41 58 573 17 40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dedicated_room,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,node/7074497276,7074497276,node,Migros,Q680727,en:Migros,,,,,Migros,Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 07:30-17:30,supermarket,POINT (6.8400687 46.4636936),,,,,,Midi Coindet,,,,,,,,+41 58 573 61 00,,,,,,,,-1,,open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/fr/supermarche-migros-vevey-midi-coindet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,node/8701752117,8701752117,node,,,,,,,,Migros,,convenience,POINT (6.7698231 46.5962425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,node/8852408353,8852408353,node,Migros,Q680727,,,,,,Migros,Mo-Fr 07:30-19:30; Sa 07:30-18:00,supermarket,POINT (6.6401405 46.5855313),,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,node/8868545060,8868545060,node,Migros,Q680727,en:Migros,,,,,Migros,,supermarket,POINT (7.063528 46.6106233),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,node/9197869540,9197869540,node,Migros,Q680727,en:Migros,,,,,Migros,,supermarket,POINT (6.6769123 46.5133549),La Conversion,,1093,Route de la Conversion,,Lutry La Conversion,,,,,,,,,,,,,yes,yes,,,,open,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,node/9424019831,9424019831,node,Migros,Q680727,en:Migros,,,,,Migros,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00,supermarket,POINT (6.8933361 46.4406577),Clarens,9,1815,Rue du Léman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,node/10157011511,10157011511,node,Migros,Q680727,,,,,,Migros,Mo-Fr 07:30-19:00; Sa 07:30-18:00,supermarket,POINT (6.6336077 46.5376325),,,,,,,,,,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,way/110286735,110286735,way,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,supermarket,"POLYGON ((6.6705415 46.5487554, 6.6704912 46.5488618, 6.6707529 46.5489185, 6.6709916 46.5487814, 6.6710127 46.5487859, 6.6710302 46.5487466, 6.6710782 46.5487573, 6.6711145 46.5486783, 6.671068 46.5486683, 6.6710768 46.5486493, 6.6706344 46.5485532, 6.6705415 46.5487554))",Epalinges,15,1066,Place Croix-Blanche,,,Migros SA,,,,,,CH,,,,,,,,,,,,,,,,,"[8541877449, 8541877445, 8541877448, 8541877442, 8541877441, 8541873995, 8541877444, 8541877443, 8541877447, 8541877446, 8541877450, 8541877449]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,way/230543909,230543909,way,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,supermarket,"POLYGON ((6.8254732 46.5721878, 6.825661 46.5718657, 6.8259857 46.5719088, 6.8257907 46.5722613, 6.8254732 46.5721878))",Oron-la-Ville,,1610,Route de Lausanne,,,,,,,,,,,,,,,,,,,,,,,,,,"[2390396858, 2390396691, 1672733601, 2390396800, 2390396858]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,node/291234843,291234843,node,,,,postfinance_card,no,no,checkout,Migros,Mo-Th 07:30-19:00; Fr 07:30-21:00; Sa 07:30-16:00,supermarket,POINT (7.1443306 46.8006438),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,node/293487431,293487431,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,Mo 08:00-18:30; Tu-Fr 07:30-18:30; Sa 07:30-18:00,supermarket,POINT (6.6349389 46.7811874),Yverdon-les-Bains,3,1400,Rue de Neuchâtel,,,Migros,https://www.migros.ch/,,yes,,,CH,+41 58 573 60 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,node/298011050,298011050,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 08:00-16:00,supermarket,POINT (7.1339387 46.7935758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,node/365929382,365929382,node,Migros,Q680727,fr:Migros,,,,,Migros,"Mo-We,Fr 07:30-19:00; Th 07:30-20:00; Sa 07:30-18:00; PH off",supermarket,POINT (6.9298682 46.991927),,,,,,,,https://www.migros.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,node/427655235,427655235,node,Migros,Q680727,en:Migros,,,,,Migros,,supermarket,POINT (7.1226412 46.930168),,,,,,MM,,,,yes,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,node/571470812,571470812,node,,,,,,,,Migros,"Mo-We,Fr 07:00-19:00; Th 07:00-20:00; Sa 07:00-18:00",,POINT (6.9297761 46.9919262),,,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,node/881410105,881410105,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,supermarket,POINT (6.6503122 46.7664157),,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,node/883456577,883456577,node,Migros,Q680727,,postfinance_card,no,no,checkout,Migros,,supermarket,POINT (6.9557712 47.0042717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,node/1054471303,1054471303,node,Migros,Q680727,,postfinance_card,no,no,checkout,Migros,,supermarket,POINT (6.8429267 46.9443296),,,,,,,,,,yes,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,node/1447081336,1447081336,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,Mo-Th 07:30-19:00; Fr 07:30-20:00; Sa 07:30-16:00,supermarket,POINT (6.851419 46.8480965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,node/1668069722,1668069722,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,"Mo-Fr 08:00-19:00; Tu 08:00-21:00; Sa 08:00-16:00, Su off",supermarket,POINT (7.1520032 46.7998014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,
439,node/1806195326,1806195326,node,Migros,Q680727,,postfinance_card,no,no,checkout,Migros,,supermarket,POINT (6.7840685 46.8998759),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,node/1844478116,1844478116,node,Migros,Q680727,fr:Migros,,,,,Migros,,supermarket,POINT (6.8035097 47.0903378),,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,node/2438372869,2438372869,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,Mo-Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-16:00; Su off,supermarket,POINT (7.1468842 46.8288763),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,node/2527809360,2527809360,node,Migros,Q680727,,postfinance_card,no,no,checkout,Migros,"Mo-We, Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-16:00",supermarket,POINT (7.1480661 46.8100834),,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,node/2665214995,2665214995,node,Migros,Q680727,,postfinance_card,no,no,checkout,Migros,,supermarket,POINT (6.6216608 46.787997),,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,node/2835661891,2835661891,node,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,supermarket,POINT (7.0785868 46.7878958),,,,,,,,,,,,,,,,wlan,,,yes,yes,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,node/2897127845,2897127845,node,,,,,,,,Migros,,,POINT (6.9300498 46.9918781),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,yes,yes,,,,,,,,,,,,,,,,,,,,,
