,unique_id,osmid,element_type,brand,brand:wikidata,brand:wikipedia,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,shop,wheelchair,geometry,opening_hours,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,contact:phone,operator,phone,nodes,building,building:levels,roof:levels,roof:shape,alt_name,branch,website,landuse,level,organic,payment:cash,payment:maestro,toilets:wheelchair,access,amenity,capacity,fee,layer,parking,wikidata,entrance,source,smoking,internet_access,start_date,payment:coins,payment:contactless,payment:credit_cards,payment:debit_cards,payment:notes,payment:telephone_cards,payment:twint,wheelchair:description,check_date:opening_hours,opening_hours:covid19,kids_area,capacity:disabled,lit,surface,disused:shop,building:roof,payment:postfinance_card,fixme,operator:type,addr:housename,toilets,diet:halal,diet:kosher,post_box:location,description,emergency,emergency:phone,indoor,source:opening_hours,takeaway,addr:place,check_date,bus,ele,highway,network,public_transport,uic_name,uic_ref,operator:wikidata,name:en,internet_access:fee,building:material,roof:colour,maxstay,park_ride,supervised,delivery:covid19,room,maxheight,smoothness,payment:cryptocurrencies,payment:mastercard,payment:visa,end_date,departures_board,access:covid19,changing_table,fax,contact:website,dog,addr:state,opening_hours:url,source:addr,building:part,contact:addr:full,internet_access:ssid,changing_table:location,recycling:batteries,contact:addr,addr:full,addr:street:fr,official_name,post_office,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,man_made,surveillance,level:ref,covered,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,payment:american_express,payment:diners_club,payment:jcb,addr:suburb,loc_name,post_office:brand
412,node/6511496226,6511496226,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.3765285 46.9669494),"Mo-We 08:00-19:00; Th,Fr 08:00-20:00; Sa 07:30-17:00; Su,PH off",,,,,,+41 58 567 80 00,Genossenschaft Migros Aare,,,,,,,Migros Hinterkappelen,Hinterkappelen Chappelemärit,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,node/6541934447,6541934447,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (7.4537816 46.9581546),"Mo-Fr 07:30-20:00, Sa 07:30-17:00; PH off",Bern,,11,3013,Breitenrainstrasse,+41 58 5676080,Genossenschaft Migros Aare,,,,,,,Migros Breitenrain,Bern Breitenrain,https://filialen.migros.ch/de/migros-supermarkt-bern-breitenrain,,-2,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Breitenrainstrasse 11, 3013 Bern",,,,,,,,,,,,,,,,,,,,,,,,
414,node/8710511184,8710511184,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (7.5740275 47.1710859),"Mo-Th 08:00-18:30, Fr 08:00-20:00, Sa 07:30-18:00; PH off",Gerlafingen,,1,4563,Friedhofstrasse,,Genossenschaft Migros Aare,,,,,,,Migros Gerlafingen,Gerlafingen,https://filialen.migros.ch/de/migros-supermarkt-gerlafingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,node/8959998269,8959998269,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.39506 46.9468066),"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off; Jul 31 08:00-17:00; Aug 01 off",Bern,,40,3027,Bethlehemstrasse,,Genossenschaft Migros Aare,+41 58 5672585,,,,,,Migros Westflügel,Bern Westflügel,https://filialen.migros.ch/de/migros-supermarkt-bern-westfluegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,node/9105843783,9105843783,node,Migros,Q680727,en:Migros,,,,,Migros,supermarket,,POINT (7.4824059 46.95627),"Mo-Fr 06:00-20:00; Sa 07:30-17:00; Su,PH closed",,,,,,,,+41 58 567 94 80,,,,,,,Ostermundigen Post,https://filialen.migros.ch/de/migros-supermarkt-ostermundigen-post,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,way/33993868,33993868,way,,,,,,,,Migros,,,"POLYGON ((7.62072 46.8758256, 7.6207459 46.8758738, 7.6207828 46.8759036, 7.6208405 46.8759233, 7.6209638 46.8759334, 7.6212508 46.8759407, 7.6214124 46.8759347, 7.6215527 46.8759197, 7.6216125 46.875894, 7.6216241 46.8758684, 7.6216058 46.8756845, 7.6214843 46.8750805, 7.6206948 46.8751546, 7.6207049 46.8754248, 7.62072 46.8758256))",,,,,,,,,,"[389385052, 4694358140, 4694358139, 4694358141, 4694358142, 4694358138, 4694358137, 389385053, 389385054, 389385055, 389385056, 389385057, 389385058, 6388919101, 389385052]",,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,way/54606336,54606336,way,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,"POLYGON ((7.5649747 46.927144, 7.5654524 46.9270325, 7.5655505 46.9270847, 7.5656187 46.9271833, 7.5658014 46.9271275, 7.5654795 46.9265901, 7.5655703 46.9265674, 7.5654377 46.9263779, 7.5652457 46.9264363, 7.5651358 46.9262969, 7.5647122 46.926439, 7.5649747 46.927144))","Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",Worb,CH,1,3076,Richigenstrasse,,Genossenschaft Migros Aare,+41 58 567 45 00,"[687404465, 687403149, 687404563, 687404167, 687403412, 687404813, 687403110, 687404641, 687404090, 687403571, 687404535, 687404465]",yes,,,,Migros Worb (MM),Worb,https://filialen.migros.ch/de/migros-supermarkt-worb,,,,,,yes,,,,,,,,,Orthofotos Vermessungsamt Stadt Bern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,way/150705175,150705175,way,,,,,,,,Migros,,,"POLYGON ((7.3188279 46.88998, 7.3188509 46.8895069, 7.3195806 46.8895234, 7.3195577 46.8899966, 7.3188279 46.88998))",,Wünnewil-Flamatt,CH,36,3175,Bernstrasse,,,,"[1635962554, 1635962573, 1635962560, 1635962561, 1635962554]",retail,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamatt,,
420,way/199519252,199519252,way,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,"POLYGON ((7.6597289 47.0130536, 7.6594316 47.0132111, 7.6593886 47.0131731, 7.6591476 47.0132999, 7.6591898 47.0133362, 7.6591092 47.0133802, 7.6592367 47.013496, 7.6594062 47.0136459, 7.6595238 47.0135836, 7.6596219 47.0136698, 7.6597485 47.0136035, 7.6598191 47.0136655, 7.6600179 47.0135613, 7.6599967 47.0135424, 7.6601755 47.0134483, 7.660059 47.013342, 7.6598353 47.0131466, 7.6597289 47.0130536))","Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off",Hasle bei Burgdorf,CH,3a,3415,Emmenau,,Genossenschaft Migros Aare,,"[5604484077, 2095038632, 2095038634, 2095038638, 2095038639, 2095038628, 8365420425, 2095038640, 2095038633, 2095038636, 2095038629, 2095038630, 2095055435, 2095038631, 2095038635, 2095038637, 2095048625, 5604484077]",industrial,,,,Migros Hasle-Rüegsau,Hasle-Rüegsau,https://filialen.migros.ch/de/migros-supermarkt-hasle-rueegsau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,way/307418672,307418672,way,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((7.1714606 46.8092573, 7.1714512 46.8092641, 7.1711972 46.8091118, 7.1712018 46.8091063, 7.1714575 46.8087867, 7.1718065 46.808982, 7.1714606 46.8092573))",,,,,,,,,,"[2269406748, 10203694017, 10203694018, 1399497955, 1399497894, 2269406728, 2269406748]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,way/549955223,549955223,way,,,,,,,,Migros,,,"POLYGON ((7.5588507 47.1282617, 7.558615 47.1282596, 7.5586181 47.1283498, 7.5587499 47.1283552, 7.558731 47.1286879, 7.5584291 47.1286996, 7.5584657 47.1290239, 7.5585874 47.129032, 7.5586073 47.1289706, 7.558667 47.1289714, 7.5587296 47.1287961, 7.5588297 47.1284597, 7.5588507 47.1282617))",,,,,,,,Migros,,"[5312358275, 5312358276, 5312358277, 5312358278, 5312358279, 5312358280, 5312358281, 2330508323, 2330508322, 5312358282, 5312358283, 5312358284, 5312358275]",,,,,,,,,,,,,,yes,parking,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,node/274598110,274598110,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (7.5943412 47.4926707),"Mo-Fr 08:00-19:00, Sa 07:30-18:00; PH off",Reinach BL,,11,4153,Herrenweg,,Genossenschaft Migros Basel,,,,,,,Migros Reinach BL,Reinach BL Zentrum,https://filialen.migros.ch/de/migros-supermarkt-reinach-zentrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,node/274716412,274716412,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,limited,POINT (7.501762 47.4200323),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-18:00; PH off",Laufen,,4,4242,Bahnhofstrasse,,Genossenschaft Migros Basel,,,,,,,Migros Laufen (MM),Laufen Birscenter,https://filialen.migros.ch/de/migros-supermarkt-laufen-birscenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,node/283662654,283662654,node,Migros,Q680727,,,,,,Migros,supermarket,yes,POINT (7.542603 47.4083114),"Mo-Th 08:00-18:30, Fr 08:00-21:00, Sa 08:00-18:00; PH off",Breitenbach,,4,4226,Laufenstrasse,,Genossenschaft Migros Basel,,,,,,,Migros Breitenbach (MM),Breitenbach Wydehof,https://filialen.migros.ch/de/migros-supermarkt-breitenbach-wydehof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,node/295262648,295262648,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (7.5960558 47.5024247),"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",Reinach BL,,1,4153,Niederbergstrasse,,Genossenschaft Migros Basel,,,,,,,Migros Mischeli (MM),Reinach BL Mischeli,https://filialen.migros.ch/de/migros-supermarkt-reinach-mischeli,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,node/323233592,323233592,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (7.6184684 47.4942782),Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 08:00-17:00,Arlesheim,,7,4144,Postplatz,,Genossenschaft Migros Basel,,,,,,,Migros Arlesheim (MM),Arlesheim,https://filialen.migros.ch/de/migros-supermarkt-arlesheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,node/394819083,394819083,node,Migros,Q680727,,,,,,Migros,supermarket,yes,POINT (7.6074542 47.5216609),Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-18:00,Münchenstein,,2,4142,Kaspar Pfeiffer-Strasse,,Genossenschaft Migros Basel,,,,,,,Migros Münchenstein (MM),Münchenstein Gartenstadt,https://filialen.migros.ch/de/migros-supermarkt-muenchenstein-gartenstadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migros Gartenstadt (MM),
429,node/540988152,540988152,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,limited,POINT (7.5954926 47.4691204),"Mo-Fr 08:00-20:00, Sa 07:30-18:00; PH off",Aesch BL,,95,4147,Hauptstrasse,,Genossenschaft Migros Basel,,,,,,,Migros Aesch BL,Aesch BL,https://filialen.migros.ch/de/migros-supermarkt-aesch,,,,,,,,,,,,,,,,,,,,,,,,,,,,same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,node/598706341,598706341,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (7.346629 47.363496),Mo-Fr 08:00-18:30; Th 08:00-20:00; Sa 07:30-17:00; PH off,Delémont,,12,2800,Rue de la Maltière,,Genossenschaft Migros Basel,,,,,,,Migros Delémont (MM),Delémont,https://filialen.migros.ch/fr/supermarche-migros-delemont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,node/629208307,629208307,node,Migros,Q680727,en:Migros,,,,,Migros,supermarket,yes,POINT (7.5546178 47.5097687),Mo-Sa 08:00-20:00; PH off,Oberwil BL,,18,4104,Mühlemattstrasse,,Genossenschaft Migros Basel,,,,,,,Migros Oberwil BL (MMM),Oberwil BL,https://filialen.migros.ch/de/migros-supermarkt-oberwil,,,,yes,yes,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,node/668900326,668900326,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (7.5603451 47.2034641),"Mo-Fr 08:00-18:30,Sa 07:30-18:00; PH off",Zuchwil,,60-62,4528,Hauptstrasse,+41 58 567 26 50,Genossenschaft Migros Aare,,,,,,,Migros Zuchwil,Zuchwil,https://filialen.migros.ch/de/migros-supermarkt-zuchwil,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,node/702400147,702400147,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (7.399181 47.1897028),"Mo-Th 08:00-18:30, Fr 08:00-21:00, Sa 07:30-18:00; PH off",Grenchen,,10,2540,Freiestrasse,,Genossenschaft Migros Aare,,,,,,,Migros Grenchen (MM),Grenchen,https://filialen.migros.ch/de/migros-supermarkt-grenchen,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,node/1263651484,1263651484,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.5476011 47.484908),"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",Ettingen,,9,4107,Therwilerstrasse,,Genossenschaft Migros Basel,,,,,,,Migros Ettingen (MM),Ettingen,https://filialen.migros.ch/de/migros-supermarkt-ettingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,node/1647190952,1647190952,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.6335935 47.5338528),"Mo-Fr 08:00-19:00, Sa 07:30-18:00; PH off",Muttenz,,40,4132,Lutzertstrasse,,Genossenschaft Migros Basel,,,,,,,Migros Lutzert,Muttenz Lutzert,https://filialen.migros.ch/de/migros-supermarkt-muttenz-lutzert,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,node/1827322785,1827322785,node,,,,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.197749 47.21953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,node/3294363493,3294363493,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,yes,POINT (7.5617992 47.1830894),"Mo-Th 08:00-18:30, Fr 08:00-20:00, Sa 07:30-18:00; PH off",Biberist,,21,4562,Hauptstrasse,,Genossenschaft Migros Aare,,,,,,,Migros Biberist,Biberist,https://filialen.migros.ch/de/migros-supermarkt-biberist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,node/3590371516,3590371516,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.5113285 47.2183562),"Mo-Th 08:00-18:30, Fr 08:00-21:00, Sa 08:00-18:00; PH off",Langendorf,,6,4513,,+41 58 567 84 00,Genossenschaft Migros Aare,,,,,,,Migros Langendorf (MMM),Langendorf Ladedorf,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fabrikstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ladedorf.ch/shops-gastro/shop-detail/migros-supermarkt-ladedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,node/6712081355,6712081355,node,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.3701198 47.276806),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",Moutier,,1,2740,Rue de l'Écluse,,Genossenschaft Migros Basel,+41 58 575 80 80,,,,,,Migros Moutier (MM),Moutier,https://filialen.migros.ch/fr/supermarche-migros-moutier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,node/8461330192,8461330192,node,Migros,Q680727,de:Migros,,,,,Migros,supermarket,,POINT (7.5447388 47.2110372),Mo-Fr 08:00-18:30; Sa 08:00-18:00; PH off,Solothurn,,30,4500,Baselstrasse,,Genossenschaft Migros Aare,,,,,,,Migros Baselstrasse,Solothurn Baselstrasse,https://filialen.migros.ch/de/migros-supermarkt-solothurn-baselstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,node/8531787049,8531787049,node,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.5837586 47.1973504),Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 07:30-18:00; PH off,Derendingen,,22,4552,Hauptstrasse,+41 58 567 74 00,Genossenschaft Migros Aare,,,,,,,,Derendingen,https://filialen.migros.ch/de/migros-supermarkt-derendingen,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,way/23887584,23887584,way,Migros,Q680727,,,,,,Migros,supermarket,,"POLYGON ((7.5728897 47.5321248, 7.5723471 47.5322431, 7.5725308 47.5326357, 7.572961 47.5325334, 7.5730778 47.5324945, 7.5731945 47.5324167, 7.5729091 47.5321961, 7.5728897 47.5321248))","Mo-Fr 08:00-19:00, Sa 07:30-18:00; PH off",Binningen,,17,4102,Gorenmattstrasse,,Genossenschaft Migros Basel,,"[258913750, 258913765, 258913763, 258913760, 258913758, 258913755, 258913752, 258913750]",yes,,,,Migros Gorenmatt (MM),Binningen Gorenmatt,https://filialen.migros.ch/de/migros-supermarkt-binningen-gorenmatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,way/55599807,55599807,way,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((7.6116224 47.4880467, 7.6115537 47.488045, 7.611539 47.4882161, 7.6120284 47.488236, 7.6120533 47.4882555, 7.6121406 47.488204, 7.6121171 47.4881842, 7.6120981 47.4881652, 7.6120679 47.4881268, 7.6120457 47.488086, 7.6120374 47.4880638, 7.612031 47.4880389, 7.6119913 47.488037, 7.6119941 47.4880105, 7.6116281 47.4879929, 7.6116224 47.4880467))",Mo-Fr 08:00-18:30; Sa 08:00-17:00,Dornach,,7,4143,Wollmattweg,,Genossenschaft Migros Basel,,"[698751043, 698757799, 698765080, 698771105, 698783504, 698750663, 698761411, 698778489, 698779004, 698783789, 698754752, 698744542, 698751915, 698758809, 698755481, 698751043]",retail,,,,Migros Dornach,Dornach,https://filialen.migros.ch/de/migros-supermarkt-dornach,,,,,,,,,,,,,,,SO!GIS Import,,,,,,,,,,,,2022-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,way/128875925,128875925,way,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((7.6554416 47.5266591, 7.6557021 47.5265957, 7.6556696 47.5265348, 7.656095 47.5264311, 7.6559271 47.526117, 7.6556912 47.5261744, 7.6557036 47.5261977, 7.6555767 47.5262286, 7.6552536 47.5263074, 7.6553016 47.5263972, 7.6554416 47.5266591))","Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 07:30-18:00; PH off",Muttenz,,17,4132,Rothausstrasse,,Genossenschaft Migros Basel,,"[1422954839, 1422954841, 1422954840, 1422954833, 1422954824, 1422954823, 1422954822, 6638638480, 1422954848, 6638659906, 1422954839]",yes,,,,Migros Muttenz (MM),Muttenz Rothausstrasse,https://filialen.migros.ch/de/migros-supermarkt-muttenz-rothausstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,way/225478016,225478016,way,,,,,,,,Migros,,,"POLYGON ((7.197792 47.2196285, 7.1977471 47.2195869, 7.1977823 47.2195696, 7.1977893 47.219576, 7.1978482 47.2195459, 7.1978061 47.2195076, 7.1980158 47.2194039, 7.198001 47.2193901, 7.1982357 47.2192738, 7.1980129 47.2190647, 7.1979044 47.2191184, 7.1978755 47.2190915, 7.1977502 47.2191539, 7.1977266 47.2191317, 7.1975617 47.219194, 7.1976373 47.2194844, 7.1976959 47.2195395, 7.1976738 47.2195504, 7.1977078 47.2196078, 7.1977507 47.2196482, 7.197792 47.2196285))",,Tavannes,CH,11,2710,Rue de Pierre-Pertuis,,,,"[6136830062, 6136830061, 6136830060, 6136830059, 6136830058, 6136830057, 6136830056, 6136830055, 2342514071, 2342514047, 6136830054, 6136830053, 6136830052, 6136830051, 2342514065, 2342514096, 2342514114, 6136830050, 6136830049, 6136830048, 6136830062]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,node/287465898,287465898,node,Migros,Q680727,en:Migros,,,,,Migros,supermarket,yes,POINT (7.5536153 47.5472376),"Mo-Fr 08:00-20:00, Sa 07:30-19:00; PH off",Allschwil,,215,4123,Spitzwaldstrasse,,Genossenschaft Migros Basel,,,,,,,Migros Paradies (MM),Allschwil Paradies,https://filialen.migros.ch/de/migros-supermarkt-allschwil-paradies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,node/335990607,335990607,node,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,limited,POINT (7.6517854 47.5852901),"Mo-Fr 08:00-19:00, Sa 07:30-18:00; PH off",Riehen,CH,8,4125,Webergässchen,,Genossenschaft Migros Basel,+41 58 575 83 80,,,,,,Migros Riehen (MM),Riehen Dorf,https://filialen.migros.ch/de/migros-supermarkt-riehen-dorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
