,unique_id,osmid,element_type,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,brand:wikipedia,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,contact:phone,name,operator,shop,wheelchair,geometry,opening_hours,phone,nodes,building,amenity,building:levels,roof:levels,roof:shape,alt_name,branch,website,smoking,source,landuse,level,organic,payment:cash,payment:maestro,toilets:wheelchair,access,capacity,fee,layer,parking,wikidata,start_date,entrance,capacity:disabled,lit,surface,disused:shop,internet_access,addr:housename,toilets,bus,highway,public_transport,name:it,addr:suburb,toilets:access,wheelchair:description,check_date:opening_hours,opening_hours:covid19,payment:twint,payment:coins,payment:contactless,payment:credit_cards,payment:debit_cards,payment:notes,payment:telephone_cards,kids_area,payment:postfinance_card,addr:place,maxheight,building:roof,fixme,operator:type,maxstay,ele,diet:halal,diet:kosher,post_box:location,internet_access:fee,description,emergency,emergency:phone,building:material,roof:colour,indoor,delivery:covid19,room,source:opening_hours,takeaway,check_date,network,uic_name,uic_ref,operator:wikidata,name:en,smoothness,contact:website,park_ride,supervised,payment:cryptocurrencies,payment:mastercard,payment:visa,name:de,building:part,departures_board,dog,loc_name,end_date,access:covid19,changing_table,fax,addr:state,post_office,post_office:brand,contact:addr:full,internet_access:ssid,recycling:batteries,contact:addr,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,recycling:electrical_appliances,level:ref,opening_hours:url,covered,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,payment:american_express,payment:diners_club,payment:jcb,source:addr,changing_table:location,addr:full,addr:street:fr,official_name,man_made,surveillance
458,node/1022612040,1022612040,node,Köniz,CH,10,3098,Bläuacker,Migros,Q680727,de:Migros,,,,,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.4142401 46.9232213),"Mo-Th 08:00-20:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",,,,,,,,Migros Köniz (MM),Köniz Bläuacker,https://filialen.migros.ch/de/migros-supermarkt-koeniz-blaeuacker,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,node/1036935972,1036935972,node,,,,,,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.495875 46.9568283),"Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 07:30-17:00; Su,PH closed",+41 58 567 05 00,,,,,,,Migros Ostermundigen,Ostermundigen,https://filialen.migros.ch/de/migros-supermarkt-ostermundigen,,,,0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-30,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post_partner,,,,,,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,
460,node/1567246960,1567246960,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.1543966 46.8034415),"Mo-We,Fr 08:30-18:00+; Th 08:30-21:00; Sa 08:30-16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,node/1668069722,1668069722,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.1520032 46.7998014),"Mo-Fr 08:00-19:00; Tu 08:00-21:00; Sa 08:00-16:00, Su off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,
462,node/1722681316,1722681316,node,Bern,CH,7,3018,Bottigenstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,,POINT (7.3899387 46.9393448),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Bachmätteli (MM),Bern Bachmätteli,https://filialen.migros.ch/de/migros-supermarkt-bern-bachmaetteli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,node/1889971048,1889971048,node,,,,,,,,,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.3164046 46.8903676),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,node/1918200363,1918200363,node,,,,,,Migros,Q680727,de:Migros,,,,,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.3744929 46.9450069),Mo-Th 09:00-20:00; Fr 09:00-21:00; Sa 08:00-17:00,+41 58 567 03 03,,,,,,,Migros Bern Westside,Bern Westside,https://filialen.migros.ch/de/migros-supermarkt-bern-westside,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
465,node/2179723209,2179723209,node,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (7.2904016 46.7405139),Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-16:00,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://filialen.migros.ch/de/#/Plaffeien/0083920,,,,,,,,,,,,,,,,,
466,node/2438372869,2438372869,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.1468842 46.8288763),Mo-Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-16:00; Su off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,node/2527809360,2527809360,node,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (7.1480661 46.8100834),"Mo-We, Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,node/2915808789,2915808789,node,,,,,,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,+41 58 567 61 00,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.4384684 46.9475498),"Mo-Fr 07:00-19:00, Sa 07:30-17:00; PH off",,,,,,,,Migros Bubenberg (MM),Bern Bubenberg,https://filialen.migros.ch/de/migros-supermarkt-bern-bubenberg,,survey and website,,0,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIGROS WiFi,,"Bubenbergplatz 8, 3011 Bern",,,,,,,,,,,,,,,,,,,,,,,,
469,node/3049044333,3049044333,node,Belfaux,CH,16b,1782,Route de Lossy,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,Migros,supermarket,,POINT (7.1088518 46.8228188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,node/3194788682,3194788682,node,,,,,,,,,,,,,,Migros,Migros,,,POINT (7.5606396 46.873312),"08:30-12:30,15:30-20:00",,,,parking_entrance,,,,,,,,,,,,,,,customers,,yes,,underground,,,,,yes,asphalt,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
471,node/3302216152,3302216152,node,,,,,,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,,POINT (7.3831165 46.9474596),"Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 08:00-17:00; Su,PH closed",+41 58 567 60 00,,,,,,,Migros Bethlehem (MM),Bern Betlehem,https://filialen.migros.ch/de/migros-supermarkt-bern-bethlehem,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,node/3517026849,3517026849,node,Courtepin,,25,1784,Route de l'Industrie,Migros,Q680727,,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.1201149 46.8655618),Mo-We 08:00-19:00; Th 08:00-21:00; Fr 08:00-19:00; Sa 08:00-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,node/4340681468,4340681468,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.1541268 46.8209749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,node/4341245404,4341245404,node,Bern,,5,3000,Schanzenstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.4362001 46.9478029),"Mo-Fr 06:00-20:00, Sa 06:00-17:00; PH off",+41 58 567 49 50,,,,,,,Migros Welle 7,Bern Welle 7,https://filialen.migros.ch/de/migros-supermarkt-bern-welle-7,,https://www.welle7.ch/en/shopping-enjoyment/migros,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,
475,node/5195631034,5195631034,node,,,,,,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (7.4401916 46.9493144),"Mo-Su,PH 08:00-21:00",+41 58 567 56 50,,,,,,,Migros Bern Bahnhof (MM),Bern Bahnhof,https://filialen.migros.ch/de/migros-supermarkt-bern-bahnhof,,,,1,,yes,,,,,,,,,,,,,,,wlan,,,,,,,,,,2021-10-03,,,,,yes,yes,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIGROS WiFi,,,,,,,,,,,,Bern,10,3011,Bahnhofplatz,,,,,,,,,,,
476,node/5246013503,5246013503,node,,,,,,Migros,Q680727,de:Migros,,,,,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.4400562 46.9477904),06:00-22:00,,,,,,,,Migros Christoffel,Bern Christoffel,https://filialen.migros.ch/de/migros-supermarkt-bern-christoffel,,,,-1,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,2022-09-11,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,"Christoffel-Unterführung, 3011 Bern",,,,,,,,,,,,,,-1,yes,yes,yes,,,,,,,
477,node/5926722182,5926722182,node,Schwarzenburg,CH,5,3150,Freiburgstrasse,,,,postfinance_card,no,no,checkout,,Migros,Migros,supermarket,yes,POINT (7.3395804 46.8175882),Mo-Th 08:00-19:00;Fr 08:00-20:00;Sa 07:30-17:00; Su off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,node/6541934447,6541934447,node,Bern,,11,3013,Breitenrainstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,+41 58 5676080,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.4537816 46.9581546),"Mo-Fr 07:30-20:00, Sa 07:30-17:00; PH off",,,,,,,,Migros Breitenrain,Bern Breitenrain,https://filialen.migros.ch/de/migros-supermarkt-bern-breitenrain,,,,-2,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Breitenrainstrasse 11, 3013 Bern",,,,,,,,,,,,,,,,,,,,,,,,
479,node/8945062569,8945062569,node,Fribourg,,2,1701,Rue Louis-d'Affry,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,,POINT (7.150201 46.8035454),Mo-Sa 06:00-21:00; Su 07:00-19:00,,,,,,,,,,https://filialen.migros.ch/fr/supermarche-migros-fribourg-gare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,node/8959998269,8959998269,node,Bern,,40,3027,Bethlehemstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,,POINT (7.39506 46.9468066),"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off; Jul 31 08:00-17:00; Aug 01 off",+41 58 5672585,,,,,,,Migros Westflügel,Bern Westflügel,https://filialen.migros.ch/de/migros-supermarkt-bern-westfluegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,node/9105843783,9105843783,node,,,,,,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,,POINT (7.4824059 46.95627),"Mo-Fr 06:00-20:00; Sa 07:30-17:00; Su,PH closed",+41 58 567 94 80,,,,,,,,Ostermundigen Post,https://filialen.migros.ch/de/migros-supermarkt-ostermundigen-post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,node/9179980966,9179980966,node,Uetendorf,CH,21,3661,Dorfstrasse,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.573237 46.7743459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäudeadressen des Kantons Bern © Amt für Geoinformation des Kantons Bern,,,,,,
483,way/54606336,54606336,way,Worb,CH,1,3076,Richigenstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,yes,"POLYGON ((7.5649747 46.927144, 7.5654524 46.9270325, 7.5655505 46.9270847, 7.5656187 46.9271833, 7.5658014 46.9271275, 7.5654795 46.9265901, 7.5655703 46.9265674, 7.5654377 46.9263779, 7.5652457 46.9264363, 7.5651358 46.9262969, 7.5647122 46.926439, 7.5649747 46.927144))","Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",+41 58 567 45 00,"[687404465, 687403149, 687404563, 687404167, 687403412, 687404813, 687403110, 687404641, 687404090, 687403571, 687404535, 687404465]",yes,,,,,Migros Worb (MM),Worb,https://filialen.migros.ch/de/migros-supermarkt-worb,,Orthofotos Vermessungsamt Stadt Bern,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,way/150705175,150705175,way,Wünnewil-Flamatt,CH,36,3175,Bernstrasse,,,,,,,,,Migros,,,,"POLYGON ((7.3188279 46.88998, 7.3188509 46.8895069, 7.3195806 46.8895234, 7.3195577 46.8899966, 7.3188279 46.88998))",,,"[1635962554, 1635962573, 1635962560, 1635962561, 1635962554]",retail,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,way/307418672,307418672,way,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,"POLYGON ((7.1714606 46.8092573, 7.1714512 46.8092641, 7.1711972 46.8091118, 7.1712018 46.8091063, 7.1714575 46.8087867, 7.1718065 46.808982, 7.1714606 46.8092573))",,,"[2269406748, 10203694017, 10203694018, 1399497955, 1399497894, 2269406728, 2269406748]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,node/307451440,307451440,node,,,,,,,,,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (7.2350705 47.1156503),Mo-Fr 08:00-19:00; Sa 08:00-17:00; Su off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,node/371746671,371746671,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (7.2527476 47.1317185),Mo-Fr 08:00-20:00; Sa 08:00-17:00; Su off,+4158 567 31 00,,,,,,,,,https://www.migros.ch/,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,unisex_toilet,,,,,
488,node/457555818,457555818,node,Utzenstorf,,39,3427,Hauptstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,,POINT (7.5585463 47.1284908),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Utzenstorf,Utzenstorf Linde,https://filialen.migros.ch/de/migros-supermarkt-utzenstorf-linde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,node/479283559,479283559,node,Münchenbuchsee,,14,3053,Bernstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,,POINT (7.4512598 47.0199856),"Mo-Fr 08:00-19:00, Sa 07:30-17:00; PH off",,,,,,,,Migros Münchenbuchsee,Münchenbuchsee Tanne,https://filialen.migros.ch/de/migros-supermarkt-muenchenbuchsee-tanne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,node/540757239,540757239,node,Bern,,71,3014,Wankdorffeldstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.4636343 46.9657564),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Winkelried (MM),Bern Winkelried,https://filialen.migros.ch/de/migros-supermarkt-bern-winkelried,,,,,,,,yes,,,,,,,,,,,,,wlan,,,,,,,,,Schlüssel für WC an der Kasse holen. Mit Lift bis Toiletten fahren.,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wankdorffeldstrasse 71, 3014",,,,
491,node/601508844,601508844,node,,,,,,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,+41 58 567 26 00,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.4569972 46.9933627),"Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-17:00; Su,PH off",,,,,,,,Migros Zollikofen,Zollikofen,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zollikofen,,,,,,,,,,,,,,,,,
492,node/668900326,668900326,node,Zuchwil,,60-62,4528,Hauptstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,+41 58 567 26 50,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.5603451 47.2034641),"Mo-Fr 08:00-18:30,Sa 07:30-18:00; PH off",,,,,,,,Migros Zuchwil,Zuchwil,https://filialen.migros.ch/de/migros-supermarkt-zuchwil,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,node/702374477,702374477,node,Biel/Bienne,,15,2502,Bahnhofstrasse,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (7.2443027 47.1350486),"Mo-We 07:30-19:00; Th,Fr 07:30-20:00; Sa 07:30-17:00; Su off",,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,yes,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rue de la Gare,Migros Bielerhof,,
494,node/702400147,702400147,node,Grenchen,,10,2540,Freiestrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.399181 47.1897028),"Mo-Th 08:00-18:30, Fr 08:00-21:00, Sa 07:30-18:00; PH off",,,,,,,,Migros Grenchen (MM),Grenchen,https://filialen.migros.ch/de/migros-supermarkt-grenchen,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,node/1038000744,1038000744,node,,,,,,,,,,,,,,Migros,,,,POINT (7.2473781 47.1406845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surveillance,indoor
496,node/1287226888,1287226888,node,Lyss,,28,3250,Steinweg,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (7.3039734 47.0787878),Mo-We 8:00-19:00; Th 8:00-20:00; Fr 8:00-21:00; Sa 7:30-17:00,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,"Lift, Behindertentoilette",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,node/1423960539,1423960539,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,Migros,supermarket,yes,POINT (7.1942442 46.9735785),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,node/1490586102,1490586102,node,Kirchberg BE,,17,3422,Solothurnstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,,POINT (7.5807312 47.0890127),"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",,,,,,,,Migros Kirchberg (MM),Kirchberg BE,https://filialen.migros.ch/de/migros-supermarkt-kirchberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,node/1805821597,1805821597,node,Ittigen,CH,6,3063,Talweg,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,,POINT (7.4851349 46.9742613),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 07:30-17:00; PH off",+41 58 567 82 00,,,,,,,Migros Ittigen (MM),Ittigen,https://filialen.migros.ch/de/migros-supermarkt-ittigen,,migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,node/1827322785,1827322785,node,,,,,,,,,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.197749 47.21953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,node/3203327404,3203327404,node,Bremgarten bei Bern,,9,3047,Kalchackerstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.4374791 46.9750321),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; Su,PH closed",+41 585673150,,,,,,,,Bremgarten Kalchacker,https://www.migros.ch/,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIGROS WiFi,,,,,,,,,,,,,,,,,,,,,,,,,,
