,unique_id,osmid,element_type,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,brand:wikipedia,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,name:de,opening_hours,operator,phone,shop,geometry,wheelchair,access,amenity,fee,layer,parking,branch,nodes,building,toilets:wheelchair,alt_name,ele,website,diet:halal,diet:kosher,internet_access,check_date:opening_hours,payment:cash,payment:debit_cards,entrance,level,source,opening_hours:covid19,payment:coins,payment:credit_cards,fixme,addr:place,indoor,payment:twint,bus,highway,network,public_transport,uic_name,uic_ref,wheelchair:description,access:covid19,changing_table,organic,fax,contact:phone,addr:state,building:roof,addr:housename,contact:website,smoothness,surface,payment:cryptocurrencies,payment:maestro,payment:mastercard,payment:postfinance_card,payment:visa,start_date,capacity:disabled,maxstay,source:opening_hours,takeaway,check_date,capacity,operator:wikidata,name:en,building:material,roof:colour,building:levels,roof:shape,roof:levels,park_ride,supervised,post_box:location,kids_area,internet_access:fee,description,emergency,emergency:phone,delivery:covid19,room,wikidata,lit,disused:shop,operator:type,payment:contactless,toilets,payment:notes,payment:telephone_cards,toilets:access,smoking,landuse
301,way/254283782,254283782,way,Bazenheid,,17,9602,Wilerstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,"POLYGON ((9.0675961 47.4127243, 9.0680969 47.4128507, 9.0681575 47.4127394, 9.0684172 47.4128055, 9.0685063 47.412644, 9.0680446 47.4125262, 9.0678471 47.4124758, 9.0677655 47.4126247, 9.0676629 47.4125996, 9.0675961 47.4127243))",,,,,,,Bazenheid,"[2600727508, 2600727516, 2600727509, 2600727513, 2600727505, 4936478707, 2600727499, 2600727503, 2600727502, 2600727508]",yes,,Migros Bazenheid,,https://filialen.migros.ch/de/migros-supermarkt-bazenheid,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
302,way/254865005,254865005,way,Gossau,,115,9200,St. Gallerstrasse,Migros,Q680727,en:Migros,,,,,Migros,,,Migros,,supermarket,"POLYGON ((9.2558953 47.4178202, 9.2566442 47.4177942, 9.2566417 47.4177657, 9.2567106 47.4177637, 9.2567078 47.4177302, 9.2568501 47.417725, 9.2568428 47.417615, 9.2567319 47.4176183, 9.256729 47.4175694, 9.2567251 47.4175694, 9.2567217 47.4175228, 9.2566807 47.4175238, 9.2566779 47.4174821, 9.2567193 47.417481, 9.2567181 47.4174575, 9.2567197 47.4174574, 9.2567091 47.4173094, 9.2566943 47.4173099, 9.2566909 47.4172614, 9.2563469 47.417241, 9.2563524 47.4173226, 9.2561711 47.4173283, 9.2561735 47.4173622, 9.2560197 47.4173678, 9.2558654 47.4173727, 9.2558953 47.4178202))",,,,,,,,"[2606549036, 2606549039, 9306983138, 9306983139, 9306983140, 2606549056, 2606549058, 9306983131, 9306983129, 9306983130, 9306983133, 9306983132, 2606549041, 9306983142, 9306983141, 2606549043, 9306983144, 9306983143, 2606549045, 2606549047, 2606549050, 9306983146, 9306983145, 2606617910, 2606549052, 2606549036]",commercial,,,,,,,,,,,,,geodieste.ch,,,,,,,,,,,,,,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,way/317856639,317856639,way,Herisau,,8b,9100,Alpsteinstrasse,,,,postfinance_card,no,no,checkout,Migros,,Mo-Fr 07:00-20:00; Sa 07:00-18:00,Migros Ostschweiz,,supermarket,"POLYGON ((9.2786942 47.3788342, 9.278686 47.3786039, 9.2789295 47.3786, 9.2789316 47.3786595, 9.2789376 47.3788303, 9.2786942 47.3788342))",yes,,,,,,,"[3241708160, 3241708135, 3241708134, 9400713336, 3241708159, 3241708160]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,flat,,,,,,,,,,,,,,,,,,,,,,
304,way/322727656,322727656,way,Sirnach,,27,8370,Winterthurerstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,"POLYGON ((8.99164 47.463841, 8.9920624 47.4636423, 8.991807 47.4633941, 8.9918334 47.4633817, 8.9917127 47.4632644, 8.9914847 47.4633716, 8.9916012 47.4634848, 8.9913804 47.4635887, 8.99164 47.463841))",yes,,,,,,Sirnach,"[3295004558, 3295004559, 3295004560, 3295008761, 3295008762, 3295008763, 3295008764, 3295008765, 3295004558]",retail,,Migros Sirnach,,https://filialen.migros.ch/de/migros-supermarkt-sirnach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,flat,,,,,,,,,,,,,,,,,,,,,,
305,way/406668125,406668125,way,,,,,,,,,,,,,Migros,,,,,,"POLYGON ((9.2436009 47.4931383, 9.243906 47.4928818, 9.2442581 47.4930508, 9.2439496 47.4933267, 9.2436009 47.4931383))",,yes,parking,no,,surface,,"[4087148262, 4087148263, 4087148264, 4087148265, 4087148262]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,way/406668126,406668126,way,Bischofszell,CH,5,9220,Steigstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,"POLYGON ((9.244128 47.4925725, 9.2444599 47.4928255, 9.2448292 47.4926, 9.2448514 47.4925865, 9.2445175 47.4924069, 9.2444429 47.4923518, 9.2441564 47.4925286, 9.2441761 47.4925436, 9.244128 47.4925725))",,,,,,,Bischofszell,"[4087148278, 4087148279, 4087148273, 4087148269, 4087148270, 4087148268, 4087148277, 4087148267, 4087148278]",retail,,Migros Bischofszell,,https://filialen.migros.ch/de/migros-supermarkt-bischofszell,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,flat,0,,,,,,,,,,,,,,,,yes,,,,,
307,way/419730906,419730906,way,,,,,,,,,,,,,Migros,,,Migros Ostschweiz,,,"POLYGON ((9.2787399 47.3791396, 9.2787267 47.3788969, 9.2783431 47.378906, 9.2783457 47.3791279, 9.2784729 47.3791317, 9.278689 47.3791381, 9.2787399 47.3791396))",,customers,parking,no,,,,"[4197365373, 4197365374, 4197365375, 4197365376, 4197365377, 4197365379, 4197365373]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,way/547111096,547111096,way,Zuzwil SG,,17,9524,Herbergstrasse,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,"POLYGON ((9.1136091 47.4718123, 9.1134596 47.4715299, 9.1124748 47.4717683, 9.1126244 47.4720507, 9.1136091 47.4718123))",,,,,,,Zuzwil SG,"[5286412580, 3816702184, 5286412579, 5286412581, 5286412580]",commercial,,Migros Zuzwil SG,,https://filialen.migros.ch/de/migros-supermarkt-zuzwil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,way/579968188,579968188,way,Amriswil,,19,8580,Schrofenstrasse,Migros,Q680727,en:Migros,,,,,Migros,,"Mo-Fr 07:00-20:00, Sa 07:00-18:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,"POLYGON ((9.2729519 47.5484614, 9.2732988 47.5484317, 9.273289 47.5483965, 9.2733647 47.5483859, 9.2733613 47.5482104, 9.273359 47.5480877, 9.2733557 47.5480558, 9.2729552 47.5480635, 9.2729552 47.5482207, 9.2728998 47.5482295, 9.2729519 47.5484614))",,,,,,,Amriswil Aachtal,"[5553320520, 5553320521, 5553320522, 5553320523, 9376935898, 5553320525, 5553320526, 5553320527, 5553320528, 5553320529, 5553320520]",yes,,Migros Aachtal,,https://filialen.migros.ch/de/migros-supermarkt-aachtal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,way/598640369,598640369,way,Bütschwil,,41,9606,Landstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 07:00-19:00, Sa 07:00-17:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,"POLYGON ((9.0731175 47.3633187, 9.0731273 47.3632833, 9.0731671 47.3632884, 9.0732476 47.3629999, 9.073205 47.3629944, 9.0732157 47.3629561, 9.0727936 47.3629019, 9.0727012 47.3632322, 9.0727387 47.3632704, 9.0731175 47.3633187))",,,,,,,Bütschwil,"[5697499854, 5697499855, 5697499856, 5697499857, 5697499858, 5697499859, 5697499860, 5697499861, 5697499862, 5697499854]",apartments,,Migros Bütschwil,,https://filialen.migros.ch/de/migros-supermarkt-buetschwil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-19,,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,,,,,
311,node/1774376850,1774376850,node,Näfels,,44,8752,Oberdorf,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,Mo-Sa 08:00-20:00; PH off,Genossenschaft Migros Zürich,+41 55 6222431,supermarket,POINT (9.0595708 47.0936368),,,,,,,Näfels,,,,Migros Näfels,,https://filialen.migros.ch/de/migros-supermarkt-naefels,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,node/2026453690,2026453690,node,Glarus,,6,8750,Schweizerhofstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",Genossenschaft Migros Zürich,+41 58 563 51 50,supermarket,POINT (9.071002 47.0405887),,,,,,,Glarus,,,,Migros Glarus (MM),,https://filialen.migros.ch/de/migros-supermarkt-glarus-zentrum-glaernisch,,,,,yes,yes,,,,,yes,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,yes,,,
313,node/4947270215,4947270215,node,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,Migros,,,,,supermarket,POINT (9.430805 47.0423429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,node/5483492229,5483492229,node,Niederurnen,CH,21,8867,Ziegelbrückstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,"Mo-Fr 07:30-20:00, Sa 07:30-18:00; PH off",Genossenschaft Migros Zürich,,supermarket,POINT (9.055919 47.1284712),,,,,,,Niederurnen,,,,Migros Niederurnen,,https://filialen.migros.ch/de/migros-supermarkt-niederurnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,node/9494808348,9494808348,node,,,,,,Migros,,,,,,,Migros,,"Mo-Fr 07:30-20:00, Sa 07:30-18:00",,,supermarket,POINT (8.9691131 47.1727273),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,way/70295844,70295844,way,Walenstadt,CH,27,8880,Bahnhofstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,Migros,,Mo-Fr 07:30-19:00; Sa 07:30-17:00; PH off,Genossenschaft Migros Ostschweiz,+41 81 720 23 51,supermarket,"POLYGON ((9.3135442 47.1219898, 9.3138298 47.1219144, 9.3138142 47.1218891, 9.3141493 47.1217855, 9.3139987 47.12155, 9.3138025 47.1216027, 9.3137801 47.1216127, 9.3136573 47.121648, 9.31365 47.1216382, 9.3133675 47.1217223, 9.3134688 47.1218757, 9.313494 47.1218672, 9.3135058 47.1218878, 9.3134817 47.1218953, 9.3135442 47.1219898))",,,,,,,Walenstadt,"[839162469, 9580378520, 9580378521, 839162298, 839162075, 9580378524, 9580378523, 9580378522, 9580378525, 839162031, 9580378527, 9580378528, 9580378529, 9580378526, 839162469]",yes,,Migros Walenstadt,,https://filialen.migros.ch/de/migros-supermarkt-walenstadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,node/1216746469,1216746469,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,,,,supermarket,POINT (9.4398988 46.6943034),yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,node/5869402307,5869402307,node,Ilanz,,4,7130,Poststrasse,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,Mo-Fr 08:00-20:00; Sa 08:00-17:00,,,supermarket,POINT (9.2076589 46.774599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,node/415255849,415255849,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,,,,supermarket,POINT (8.9619063 46.1539555),,,,,,,,,,,,,http://filialen.migros.ch/it/#/CentroS.Antonino/0125020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,node/2548875263,2548875263,node,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,Migros,,,,,supermarket,POINT (9.0138827 46.1783276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,node/6877572660,6877572660,node,,,,,,Migros,Q680727,en:Migros,,,,,Migros,,,,,supermarket,POINT (8.9920632 46.1821001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,way/248366692,248366692,way,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,Migros,,,,,supermarket,"POLYGON ((9.0436931 46.2253859, 9.0440747 46.2254902, 9.0442896 46.225114, 9.043908 46.2250097, 9.0436931 46.2253859))",,,,,,,,"[2551632072, 2551632071, 2551632067, 2551632069, 2551632072]",supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,way/317171742,317171742,way,,,,,,,,,postfinance_card,no,no,checkout,Migros,,,,,supermarket,"POLYGON ((8.9722391 46.3537087, 8.9722549 46.3536659, 8.9722268 46.3536609, 8.9723783 46.3532511, 8.9728971 46.3533425, 8.9727826 46.3536521, 8.9726592 46.3537298, 8.9726227 46.3537234, 8.9726043 46.3537731, 8.9722391 46.3537087))",,,,,,,,"[3234105295, 3234105296, 3234105297, 3234105298, 3234105299, 3234105300, 3234105301, 3234105302, 3234105303, 3234105295]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,way/318258547,318258547,way,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,Migros,,"Mo-We,Fr 07:30-18:30; Th 07:30-20:00; Sa 07:30-17:00; PH closed",,,supermarket,"POLYGON ((9.0241508 46.1938961, 9.0239994 46.1936432, 9.024375 46.1935355, 9.0245264 46.1937884, 9.0242223 46.1938756, 9.0241508 46.1938961))",yes,,,,,,,"[3246585898, 3246585899, 3246585900, 3246585901, 3246714052, 3246585898]",yes,designated,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,customers,,
325,node/253909831,253909831,node,Altstätten,CH,2,9450,Stossstrasse,Migros,Q680727,en:Migros,,,,,Migros,,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.5378606 47.3773676),yes,,,,,,Altstätten SG,,,yes,Migros Altstätten SG,,https://filialen.migros.ch/de/migros-supermarkt-altstaetten-sg,,,,,yes,,,-1;0,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,node/597610054,597610054,node,Widnau,,2,9443,Bahnhofstrasse,Migros,Q680727,en:Migros,,,,,Migros,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00,,+41 58 712 77 60,supermarket,POINT (9.6290194 47.4073439),yes,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-widnau-rhydorf-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,node/1116628655,1116628655,node,,CH,1,,Hintere Kirchstrasse,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,"Mo-Fr 07:00-19:00; PH,Su off; Sa 07:00-17:00",,,supermarket,POINT (9.6564603 47.3858565),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,node/1365283471,1365283471,node,,,,,,Migros,Q680727,,,,,,Migros,,,Migros,,supermarket,POINT (9.6513713 47.4500882),yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,node/1845274474,1845274474,node,,,,,,,,,,,,,Migros,,,,,,POINT (9.5885324 47.4682761),,customers,parking,no,-1,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,node/1845274478,1845274478,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,Mo-Fr 07:30-19:00; Sa 07:30-17:00,,,supermarket,POINT (9.5886872 47.4683901),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,node/2095618278,2095618278,node,Heiden,,2,9410,Sonnentalstrasse,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,Mo-Fr 07:30-19:00; Sa 07:30-18:00; Su off,,+41 58 712 68 20,supermarket,POINT (9.5363312 47.4388833),yes,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-heiden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,node/3148876242,3148876242,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,,,,supermarket,POINT (9.4953346 47.4741887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,node/4470200077,4470200077,node,Thal,CH,4,9425,Wiesentalstrasse,Migros,Q680727,de:Migros,,,,,Migros,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00; PH off,Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.5766952 47.4797204),,,,,,,Thal,,,,Migros Thal,,https://filialen.migros.ch/de/migros-supermarkt-thal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,node/4557017489,4557017489,node,Rorschach,,15,9400,Trischlistrasse,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,,,,supermarket,POINT (9.4896088 47.4784176),yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+4171 846 86 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,node/5109202521,5109202521,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,,Migros,,supermarket,POINT (9.6504647 47.4500867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,node/5531520439,5531520439,node,Au SG,CH,7,9434,Nollenhornstrasse,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,Mo-Fr 08:00-19:00;Sa 08:00-17:00,,,supermarket,POINT (9.6381797 47.4312051),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,node/6453115183,6453115183,node,,,33,,Landstrasse,Migros,Q680727,en:Migros,,,,,Migros,,,,,supermarket,POINT (9.5236964 47.2393916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,way/121078775,121078775,way,Oberriet,CH,56,9463,Staatsstrasse,Migros,Q680727,en:Migros,,,,,Migros,,,,,supermarket,"POLYGON ((9.563491 47.3157911, 9.5640756 47.3157562, 9.5640564 47.315618, 9.5640864 47.3154213, 9.5640264 47.3154143, 9.5640048 47.3152814, 9.5634399 47.3153086, 9.5634654 47.3155496, 9.563491 47.3157911))",,,,,,,,"[1356194496, 1356194495, 5805815110, 5805815109, 5805815108, 1356194472, 1356194480, 8614666881, 1356194496]",yes,,,,,,,,,,,,,GeoImage.at;filialen.migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside,
339,node/506065975,506065975,node,Chur,CH,28,7000,Gäuggelistrasse,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,,Genossenschaft Migros Ostschweiz,,supermarket,POINT (9.5275214 46.8516483),yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+41 81 256 52 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,node/618770878,618770878,node,,,,,,Migros,Q680727,en:Migros,,,,,Migros,,"Mo,Tu,Th 08:00-19:00, We,Fr 08:00-20:00, Sa 08:00-17:00",,,supermarket,POINT (9.4728537 47.1638879),yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,node/1212383406,1212383406,node,Schaan,LI,2,9494,Im Rösle,Migros,Q680727,en:Migros,,,,,Migros,,,Migros Ostschweiz,,supermarket,POINT (9.5040703 47.1685984),yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,node/3292349968,3292349968,node,Landquart,CH,54,7302,Bahnhofstrasse,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,Mo-Fr 07:00-19:30; Sa 08:00-18:00,,+41587125900,supermarket,POINT (9.5618886 46.9677982),yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,node/6010836383,6010836383,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,,,,supermarket,POINT (9.5348387 46.8714286),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,node/9798311255,9798311255,node,,,,,,Migros,Q680727,,,,,,Migros,,Mo-Fr 07:00-19:00; Sa 07:00-17:00; Su 08:00-17:00,,,supermarket,POINT (9.5254917 47.1087627),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,way/44368140,44368140,way,,,2,,Bahnhofstrasse,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,Mo-Fr 07:00-19:00; Sa 07:00-17:00,Micros,,supermarket,"POLYGON ((9.5014461 47.0036875, 9.5012376 47.0033886, 9.5014105 47.0033272, 9.5014366 47.0033595, 9.5014673 47.003395, 9.5016213 47.0036302, 9.5014461 47.0036875))",,,,,,,,"[563881046, 563881047, 563881049, 563881050, 563881051, 563881052, 563881046]",apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,gabled,1,,,,,,,,,,,,,,,,,,,,,
346,way/322432266,322432266,way,Chur,CH,91,7000,Ringstrasse,Migros,Q680727,,postfinance_card,no,no,checkout,Migros,,,,,supermarket,"POLYGON ((9.5209931 46.8576294, 9.5211102 46.8576795, 9.5210392 46.857757, 9.52106 46.8577659, 9.5209735 46.8578604, 9.520865 46.8578139, 9.520873 46.8578051, 9.5208436 46.8577925, 9.5209931 46.8576294))",yes,,,,,,,"[3292030485, 3292030486, 3292030487, 3292030488, 3292030489, 3292030490, 3292030491, 3292030492, 3292030485]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,way/733531747,733531747,way,,,,,,,,,,,,,Migros,,,,,,"POLYGON ((9.4734043 47.1639797, 9.4730038 47.1636819, 9.4721248 47.1635271, 9.4719893 47.1636721, 9.4716665 47.1643089, 9.4717213 47.1643657, 9.4724937 47.1646263, 9.4727242 47.1644421, 9.4734043 47.1639797))",,,,,,,,"[6869516975, 6869516976, 6869516977, 6869516978, 6869516979, 6869516980, 6869516981, 6869516982, 6869516975]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail
348,node/797682885,797682885,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,Migros,,,,,supermarket,POINT (9.8381626 46.807355),yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,node/3292087340,3292087340,node,Chur,CH,1,7000,Pargherastrasse,Migros,Q680727,,postfinance_card,no,no,checkout,Migros,,,,,supermarket,POINT (9.5137281 46.8460758),yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
